date,pressure,wind_speed,humidity,PM10,temperature,PM2.5
2019-11-07 0:00:00,101083.7415,0,67,61,30.50244,41
2019-11-08 0:00:00,101320.7888,4,61,60,29.50236,40
2019-11-09 0:00:00,101388.5166,2,60,61,28.55784,42
2019-11-10 0:00:00,101286.9249,1,60,69,28.16892,44
2019-11-11 0:00:00,101016.0137,3,53,62,29.22456,54
2019-11-12 0:00:00,101049.8776,0,55,54,30.39132,48
2019-11-13 0:00:00,101219.1971,2,70,41,29.169,37
2019-11-14 0:00:00,101286.9249,0,73,46,28.78008,24
2019-11-15 0:00:00,101253.061,0,63,54,29.33568,29
2019-11-16 0:00:00,101185.3332,0,63,56,29.89128,37
2019-11-17 0:00:00,101151.4693,0,65,55,30.16908,37
2019-11-18 0:00:00,101185.3332,0,74,51,29.7246,36
2019-11-19 0:00:00,101185.3332,1,63,40,30.558,33
2019-11-20 0:00:00,101253.061,5,61,41,29.22456,22
2019-11-21 0:00:00,101320.7888,0,60,44,29.11344,25
2019-11-22 0:00:00,101354.6527,2,53,51,30.39132,27
2019-11-23 0:00:00,101320.7888,1,58,49,29.7246,31
2019-11-24 0:00:00,101253.061,0,53,55,29.89128,34
2019-11-25 0:00:00,101320.7888,2,55,46,30.39132,33
2019-11-26 0:00:00,101320.7888,0,53,47,30.22464,27
2019-11-27 0:00:00,101219.1971,1,61,38,30.89136,25
2019-11-28 0:00:00,101253.061,6,61,35,30.89136,18
2019-11-29 0:00:00,101320.7888,1,61,36,29.55792,21
2019-11-30 0:00:00,101286.9249,2,62,39,30.2802,22
2019-12-01 0:00:00,101219.1971,2,63,36,30.78024,22
2019-12-02 0:00:00,101286.9249,3,60,44,29.61348,17
2019-12-03 0:00:00,101490.1083,3,62,51,25.5576,27
2019-12-04 0:00:00,101693.2917,1,55,51,25.5576,32
2019-12-05 0:00:00,101794.8834,1,53,60,24.00192,33
2019-12-06 0:00:00,101862.6112,2,52,58,24.05748,37
2019-12-07 0:00:00,101794.8834,1,50,68,23.22408,32
2019-12-08 0:00:00,101862.6112,1,53,64,23.50188,45
2019-12-09 0:00:00,101693.2917,0,57,68,24.22416,46
2019-12-10 0:00:00,101490.1083,0,56,74,25.16868,53
2019-12-11 0:00:00,101388.5166,0,53,67,26.27988,52
2019-12-12 0:00:00,101456.2444,1,53,68,27.16884,46
2019-12-13 0:00:00,101523.9722,1,55,63,27.66888,46
2019-12-14 0:00:00,101388.5166,0,68,67,25.05756,44
2019-12-15 0:00:00,101253.061,5,57.5,61,28.00224,46
2019-12-16 0:00:00,101253.061,6.2,61.5,59,28.50228,40
2019-12-17 0:00:00,101253.061,5.5,60.1,60,29.55792,39
2019-12-18 0:00:00,101253.061,5.6,61.4,59,29.33568,37
2019-12-19 0:00:00,101253.061,4.2,63.8,57,29.4468,40
2019-12-20 0:00:00,100914.422,4.5,68.8,57,29.169,40
2019-12-21 0:00:00,101253.061,3.4,67.8,50,29.55792,39
2019-12-22 0:00:00,101253.061,4.1,69.3,50,29.22456,32
2019-12-23 0:00:00,101253.061,3.5,69.2,52,29.05788,31
2019-12-24 0:00:00,101253.061,4.1,71,54,29.00232,34
2019-12-25 0:00:00,101253.061,3.6,74.5,51,28.78008,35
2019-12-26 0:00:00,101253.061,3.3,73.5,57,29.00232,30
2019-12-27 0:00:00,101253.061,4.9,69.2,57,28.8912,37
2019-12-28 0:00:00,101253.061,6.5,63.2,59,28.22448,36
2019-12-29 0:00:00,101253.061,4.8,58.6,47.5,28.39116,43
2019-12-30 0:00:00,101253.061,5,54.6,36,28.83564,39
2019-12-31 0:00:00,101253.061,5.3,60.7,46,28.6134,36
2020-01-01 0:00:00,101433.6685,4.866666667,59.8,52,29.13196,22
2020-01-02 0:00:00,101614.2759,4.433333333,58.9,56,29.65052,27
2020-01-03 0:00:00,101794.8834,4,58,61,30.16908,29
2020-01-04 0:00:00,101591.7,1,59,66,29.83572,39
2020-01-05 0:00:00,101354.6527,2,60,69,29.89128,44
2020-01-06 0:00:00,101354.6527,4,58,71,29.83572,50
2020-01-07 0:00:00,101422.3805,1,58,70,30.05796,52
2020-01-08 0:00:00,101286.9249,1,61,93,30.39132,55
2020-01-09 0:00:00,101253.061,2,64,64,30.33576,56
2020-01-10 0:00:00,101185.3332,1,66,56,30.78024,82
2020-01-11 0:00:00,101049.8776,3,67,56,30.61356,49
2020-01-12 0:00:00,101049.8776,1,81,56,29.11344,39
2020-01-13 0:00:00,101083.7415,1,81,61,29.28012,42
2020-01-14 0:00:00,101083.7415,1,80,67,28.72452,37
2020-01-15 0:00:00,101253.061,1,80,70,28.50228,39
2020-01-16 0:00:00,101253.061,0,78,74,28.8912,42
2020-01-17 0:00:00,101253.061,0,78,72,29.00232,50
2020-01-18 0:00:00,101354.6527,0,78,76,29.22456,59
2020-01-19 0:00:00,101523.9722,3,75,67,30.11352,58
2020-01-20 0:00:00,101490.1083,0,77,63,29.66904,65
2020-01-21 0:00:00,101320.7888,3,78,58,29.55792,51
2020-01-22 0:00:00,101253.061,2,78,48,29.50236,43
2020-01-23 0:00:00,101083.7415,3,79,39,28.72452,38
2020-01-24 0:00:00,101117.6054,1,70,33,29.28012,27
2020-01-25 0:00:00,101016.0137,2,56,40,30.0024,21
2020-01-26 0:00:00,101117.6054,3,62,47,28.0578,19
2020-01-27 0:00:00,101388.5166,0,66,49,29.00232,24
2020-01-28 0:00:00,101320.7888,1,63,56,29.05788,35
2020-01-29 0:00:00,101388.5166,5,55,60,28.0578,35
2020-01-30 0:00:00,101388.5166,4.666666667,57,68,28.1504,38
2020-01-31 0:00:00,101388.5166,4.333333333,59,88,28.243,46
2020-02-01 0:00:00,101388.5166,4,61,85,28.3356,64
2020-02-02 0:00:00,101557.8361,0,71,80,28.8912,63
2020-02-03 0:00:00,101422.3805,1,77,71,28.6134,55
2020-02-04 0:00:00,101320.7888,1,75,58,28.66896,45
2020-02-05 0:00:00,101253.061,3,74,48,28.8912,34
2020-02-06 0:00:00,101354.6527,2,76,59,28.78008,27
2020-02-07 0:00:00,101456.2444,0,75,59,29.22456,32
2020-02-08 0:00:00,101422.3805,0,77,72,29.28012,38.5
2020-02-09 0:00:00,101591.7,1,68,75,29.4468,45
2020-02-10 0:00:00,101456.2444,1,55,71,29.55792,44
2020-02-11 0:00:00,101456.2444,0,56,58,30.78024,52
2020-02-12 0:00:00,101422.3805,2,77,32,29.55792,40
2020-02-13 0:00:00,101320.7888,3,76,29,29.39124,16
2020-02-14 0:00:00,101083.7415,5,76,37,29.39124,16
2020-02-15 0:00:00,101219.1971,3,63,26,29.22456,23
2020-02-16 0:00:00,101320.7888,2,64,38,29.50236,16
2020-02-17 0:00:00,101388.5166,4,75,62,29.33568,21
2020-02-18 0:00:00,101490.1083,3,62,81,28.8912,39
2020-02-19 0:00:00,101625.5639,3,51,86,29.33568,53
2020-02-20 0:00:00,101591.7,4,56,79,30.39132,59
2020-02-21 0:00:00,101828.7473,5,47,82,29.94684,54
2020-02-22 0:00:00,101761.0195,5,48,80,29.7246,58
2020-02-23 0:00:00,101727.1556,3,50,87,29.7246,58
2020-02-24 0:00:00,101490.1083,4,49,89,30.39132,70
2020-02-25 0:00:00,101253.061,1,72,73,29.11344,76
2020-02-26 0:00:00,101286.9249,3,76,75,29.33568,49
2020-02-27 0:00:00,101219.1971,1,79,50,28.6134,54
2020-02-28 0:00:00,101117.6054,2,78,49,28.94676,35
2020-02-29 0:00:00,101049.8776,1,77,51,29.00232,29
2020-03-01 0:00:00,101151.4693,2,76,47,29.7246,27
2020-03-02 0:00:00,101083.7415,3,77,33,29.66904,29
2020-03-03 0:00:00,101151.4693,3,76,29,29.83572,22
2020-03-04 0:00:00,101185.3332,3,75,31,29.7246,16
2020-03-05 0:00:00,101185.3332,2,75,30,30.0024,20
2020-03-06 0:00:00,101354.6527,3,75,32,29.94684,18
2020-03-07 0:00:00,101354.6527,2,76,39,29.94684,20
2020-03-08 0:00:00,101151.4693,1,77,56,30.558,27
2020-03-09 0:00:00,100880.5581,1,64,49,31.22472,44
2020-03-10 0:00:00,100914.422,2,74,54,30.72468,37
2020-03-11 0:00:00,101049.8776,1,74,44,31.05804,40
2020-03-12 0:00:00,101219.1971,4,76,37,30.61356,32
2020-03-13 0:00:00,101320.7888,1,76,35,30.61356,26
2020-03-14 0:00:00,101151.4693,2,77,37,30.8358,21
2020-03-15 0:00:00,101388.5166,5,86,57,27.11328,26
2020-03-16 0:00:00,101320.7888,2,78,46,28.78008,40
2020-03-17 0:00:00,101354.6527,2,79,44,29.7246,23
2020-03-18 0:00:00,101185.3332,1,77,40,30.05796,23
2020-03-19 0:00:00,101083.7415,3,77,36,30.05796,25
2020-03-20 0:00:00,101185.3332,2,76,35,30.0024,23
2020-03-21 0:00:00,101117.6054,1.666666667,73.33333333,29,30.52096,24
2020-03-22 0:00:00,101049.8776,1.333333333,70.66666667,30,31.03952,20
2020-03-23 0:00:00,100982.1498,1,68,28,31.55808,21
2020-03-24 0:00:00,101049.8776,1,74,31,30.33576,19
2020-03-25 0:00:00,100948.2859,2,75,25,30.16908,21
2020-03-26 0:00:00,101083.7415,1,73,27,30.2802,17
2020-03-27 0:00:00,101083.7415,1,73,37,30.94692,19
2020-03-28 0:00:00,101016.0137,0,76,30,30.94692,26
2020-03-29 0:00:00,100948.2859,1,75,30.5,30.78024,23
2020-03-30 0:00:00,100982.1498,1,77,31,30.8358,24
2020-03-31 0:00:00,101016.0137,2,74,31,31.28028,32
2020-04-01 0:00:00,101016.0137,1,76,27,31.00248,23
2020-04-02 0:00:00,101016.0137,1,74,27,31.1136,21
2020-04-03 0:00:00,101117.6054,5,76,28,31.05804,17
2020-04-04 0:00:00,101049.8776,3,74,28,31.50252,20
2020-04-05 0:00:00,101151.4693,1,75,39,31.16916,23
2020-04-06 0:00:00,101083.7415,2,74,37,31.28028,17
2020-04-07 0:00:00,101016.0137,2,76,30,30.78024,22
2020-04-08 0:00:00,101016.0137,2,75,29,31.05804,17
2020-04-09 0:00:00,101185.3332,3,74,30,31.05804,19
2020-04-10 0:00:00,101253.061,2,75,19,31.1136,21
2020-04-11 0:00:00,101253.061,0,74,40,31.50252,20
2020-04-12 0:00:00,101083.7415,2,73,50,31.55808,17
2020-04-13 0:00:00,101185.3332,6,80,44,28.44672,27
2020-04-14 0:00:00,101219.1971,0,78,27,29.05788,39
2020-04-15 0:00:00,101219.1971,1,74,23,30.94692,33
2020-04-16 0:00:00,101083.7415,1,75,23,31.00248,19
2020-04-17 0:00:00,101151.4693,2,78,26,30.05796,16
2020-04-18 0:00:00,101185.3332,1,74,23,30.558,15
2020-04-19 0:00:00,101117.6054,1,74,22,31.3914,13
2020-04-20 0:00:00,101083.7415,1,74,31,31.55808,15
2020-04-21 0:00:00,100948.2859,1,72,34,31.947,15
2020-04-22 0:00:00,101016.0137,0,70,31,32.44704,20
2020-04-23 0:00:00,101083.7415,6,70,34,31.50252,20
2020-04-24 0:00:00,101117.6054,1,70,47,30.78024,23
2020-04-25 0:00:00,101049.8776,0,77,52,30.50244,25
2020-04-26 0:00:00,100914.422,4.8,85.8,46,29.89128,31
2020-04-27 0:00:00,101253.061,5.9,85.2,51,29.55792,36
2020-04-28 0:00:00,100914.422,5.7,87.2,40,30.66912,33
2020-04-29 0:00:00,100914.422,6.4,84.5,30,29.169,36
2020-04-30 0:00:00,100914.422,6.3,87,33,30.558,27
2020-05-01 0:00:00,100914.422,6.8,71.1,33,31.1136,19
2020-05-02 0:00:00,100914.422,6.5,68.2,27,31.55808,17
2020-05-03 0:00:00,100914.422,7.7,66.8,30,32.39148,14
2020-05-04 0:00:00,100914.422,7.2,68.8,32,32.11368,19
2020-05-05 0:00:00,100575.783,6.9,66,28,32.83596,23
2020-05-06 0:00:00,100575.783,9.5,65.8,24,33.16932,18
2020-05-07 0:00:00,100575.783,9.8,68.2,25,32.7804,15
2020-05-08 0:00:00,100575.783,8.3,69.5,17,32.44704,14
2020-05-09 0:00:00,100575.783,8.5,64.6,16,33.50268,10
2020-05-10 0:00:00,100914.422,8.4,67,25,32.94708,10
2020-05-11 0:00:00,100914.422,7.7,77.8,37,29.169,14
2020-05-12 0:00:00,100914.422,4.3,67.8,23,30.33576,25
2020-05-13 0:00:00,100914.422,7,67,25,32.55816,16
2020-05-14 0:00:00,100914.422,5.9,73.6,22,30.78024,15
2020-05-15 0:00:00,100575.783,6.3,70.4,24,31.6692,14
2020-05-16 0:00:00,100575.783,7.7,65.2,23,32.83596,15
2020-05-17 0:00:00,100575.783,7,72.6,25,31.33584,14
2020-05-18 0:00:00,100575.783,5.5,70.8,20,31.83588,16
2020-05-19 0:00:00,100575.783,7.4,67.7,24,32.11368,12
2020-05-20 0:00:00,100575.783,9.8,66.1,28,31.83588,15
2020-05-21 0:00:00,100575.783,7.1,66.3,40,32.28036,18
2020-05-22 0:00:00,100575.783,7.9,61.7,47,33.16932,24
2020-05-23 0:00:00,100575.783,7.9,68.3,46,32.5026,25
2020-05-24 0:00:00,100914.422,6.2,83.6,39,29.7246,23
2020-05-25 0:00:00,100914.422,5,82.6,39,29.61348,23
2020-05-26 0:00:00,100914.422,4.6,83.9,24,29.05788,25
2020-05-27 0:00:00,100914.422,6.2,69.4,23,30.94692,14
2020-05-28 0:00:00,100914.422,5.7,66.5,26,31.05804,13
2020-05-29 0:00:00,100914.422,6.1,76.8,18,29.4468,16
2020-05-30 0:00:00,100914.422,6.2,82.3,18,28.66896,11
2020-05-31 0:00:00,100914.422,5.6,74.6,23,30.05796,15
2020-06-01 0:00:00,100914.422,6.5,70.2,18,31.50252,16
2020-06-02 0:00:00,100914.422,6.8,75.2,20,29.7246,12
2020-06-03 0:00:00,100914.422,6.2,80.3,24,28.50228,13
2020-06-04 0:00:00,100914.422,4.4,83.3,22,28.44672,15
2020-06-05 0:00:00,100914.422,3.9,85.4,20,28.55784,13
2020-06-06 0:00:00,100575.783,6.3,79.4,17,29.66904,11
2020-06-07 0:00:00,100575.783,7,77.8,16,29.66904,8
2020-06-08 0:00:00,100575.783,6.7,76.6,21,29.66904,11
2020-06-09 0:00:00,100575.783,7.4,80.1,18,29.00232,11
2020-06-10 0:00:00,100575.783,5.7,72.7,23,30.11352,10
2020-06-11 0:00:00,100575.783,5.8,66.7,22,30.72468,14
2020-06-12 0:00:00,100575.783,9.7,65.6,21,31.22472,12
2020-06-13 0:00:00,100237.144,8.8,63.8,21,31.61364,12
2020-06-14 0:00:00,100575.783,9,66.7,18,31.6692,14
2020-06-15 0:00:00,100745.1025,7,83,17,29.83572,13
2020-06-16 0:00:00,100914.422,9,81,21,28.50228,11
2020-06-17 0:00:00,100880.5581,9,88,25,27.27996,14
2020-06-18 0:00:00,100880.5581,0,79,23,29.00232,18
2020-06-19 0:00:00,100812.8303,1,79,23,29.89128,16
2020-06-20 0:00:00,100778.9664,1,71,22,30.89136,15
2020-06-21 0:00:00,100711.2386,1,72,26,31.83588,14
2020-06-22 0:00:00,100677.3747,4,79,25,30.39132,17
2020-06-23 0:00:00,100778.9664,1,80,26,30.44688,18
2020-06-24 0:00:00,100745.1025,1,77,25,31.1136,20
2020-06-25 0:00:00,100677.3747,2,75,20,31.28028,15
2020-06-26 0:00:00,100745.1025,2,79,22,29.169,13
2020-06-27 0:00:00,100677.3747,1,71,19,30.50244,13
2020-06-28 0:00:00,100677.3747,1,74,21,30.0024,13
2020-06-29 0:00:00,100643.5108,2,74,20,30.33576,13
2020-06-30 0:00:00,100677.3747,4,70,21,30.89136,12
2020-07-01 0:00:00,100711.2386,11,71,21,29.61348,13
2020-07-02 0:00:00,100541.9191,10,75,22,29.55792,12
2020-07-03 0:00:00,100778.9664,9,81,29,27.61332,13
2020-07-04 0:00:00,100846.6942,2,78,23,28.78008,16
2020-07-05 0:00:00,100812.8303,0,68,23,30.61356,12
2020-07-06 0:00:00,100575.783,1,69,23,31.00248,12
2020-07-07 0:00:00,100812.8303,0,81,19,29.4468,14
2020-07-08 0:00:00,100778.9664,1,79,23,30.05796,12
2020-07-09 0:00:00,100677.3747,1,73,22,31.33584,13
2020-07-10 0:00:00,100711.2386,1,74,26,30.50244,13
2020-07-11 0:00:00,100711.2386,0,73,24,30.66912,12
2020-07-12 0:00:00,100677.3747,5,79,27,29.22456,13
2020-07-13 0:00:00,100609.6469,1,81,24,28.39116,14.33333333
2020-07-14 0:00:00,100575.783,4.3,82.8,27,27.89112,15.66666667
2020-07-15 0:00:00,100575.783,6.7,79.8,25,28.66896,17
2020-07-16 0:00:00,100575.783,6.1,80,26,28.6134,16
2020-07-17 0:00:00,98205.31,6.1,75,26,30.0024,16
2020-07-18 0:00:00,100914.422,4.7,74.9,18,30.11352,20
2020-07-19 0:00:00,100575.783,5,78.5,29,29.94684,13
2020-07-20 0:00:00,100575.783,3.4,81.9,28,28.94676,21
2020-07-21 0:00:00,100914.422,4.4,85.2,26,28.00224,20
2020-07-22 0:00:00,100914.422,1,78,21,28.3356,24
2020-07-23 0:00:00,100812.8303,1,78,25,29.89128,18
2020-07-24 0:00:00,100880.5581,11,85,26,28.55784,20
2020-07-25 0:00:00,100745.1025,1,84,22,28.39116,19
2020-07-26 0:00:00,100778.9664,1,80,15,29.61348,18
2020-07-27 0:00:00,100643.5108,2,73,18,31.00248,14
2020-07-28 0:00:00,100812.8303,2,79,23,29.50236,15
2020-07-29 0:00:00,100880.5581,10,74,20,30.0024,17
2020-07-30 0:00:00,100846.6942,5,69,18,30.66912,16
2020-07-31 0:00:00,100575.783,5,72,17,29.33568,14
2020-08-01 0:00:00,100237.144,12.3,65.6,14,30.39132,14
2020-08-02 0:00:00,100237.144,12,71.6,17,29.05788,13
2020-08-03 0:00:00,100237.144,10,75.1,19,29.05788,13
2020-08-04 0:00:00,100237.144,9.2,81.3,21,28.50228,15
2020-08-05 0:00:00,100575.783,6.2,78.8,27,28.78008,18
2020-08-06 0:00:00,100575.783,7.2,69.5,28,30.0024,19
2020-08-07 0:00:00,100575.783,6.4,81.1,25,28.00224,20
2020-08-08 0:00:00,100575.783,6,84.4,19,28.0578,15
2020-08-09 0:00:00,100575.783,7.3,77.1,18,30.2802,12
2020-08-10 0:00:00,100575.783,9.2,71.4,25,30.22464,14
2020-08-11 0:00:00,100575.783,7.8,70.3,17,29.94684,15
2020-08-12 0:00:00,100914.422,7.8,77.8,21,29.28012,13
2020-08-13 0:00:00,100575.783,5.5,84.8,25,27.94668,18
2020-08-14 0:00:00,100914.422,5.8,90.4,31,26.391,20
2020-08-15 0:00:00,100914.422,6.2,85.3,28,27.11328,21
2020-08-16 0:00:00,100914.422,4.2,78.5,32,29.33568,18
2020-08-17 0:00:00,100575.783,4.9,78.5,40,29.11344,22
2020-08-18 0:00:00,100575.783,7.4,67.8,32,30.11352,23
2020-08-19 0:00:00,100575.783,6.5,69.5,38,29.89128,20
2020-08-20 0:00:00,100575.783,5.3,74.4,29,29.55792,27
2020-08-21 0:00:00,100914.422,7.8,75.9,23,29.28012,21
2020-08-22 0:00:00,100914.422,8.5,77.7,23,28.94676,18
2020-08-23 0:00:00,100914.422,5.8,82.7,27,28.16892,17
2020-08-24 0:00:00,100914.422,7.7,66.8,28,30.2802,19
2020-08-25 0:00:00,100914.422,7.6,64.2,26,31.00248,20
2020-08-26 0:00:00,100575.783,8.8,60.4,26,31.55808,19
2020-08-27 0:00:00,100575.783,11.3,61.4,28,30.72468,18
2020-08-28 0:00:00,100575.783,9.7,75.4,27,28.72452,21
2020-08-29 0:00:00,100575.783,4.5,69.6,31,29.94684,20
2020-08-30 0:00:00,100575.783,6.2,77.9,23,29.89128,24
2020-08-31 0:00:00,100575.783,6.3,76.1,24,30.33576,18
2020-09-01 0:00:00,100778.9664,1,77,36,29.94684,19
2020-09-02 0:00:00,100914.422,8,78,29,29.55792,27
2020-09-03 0:00:00,100880.5581,1,77,26,30.33576,22
2020-09-04 0:00:00,100778.9664,2,77,24,30.50244,19
2020-09-05 0:00:00,100745.1025,5,84,17,29.66904,17
2020-09-06 0:00:00,100812.8303,4,79.33333333,16,30.26168,15
2020-09-07 0:00:00,100880.5581,3,74.66666667,22,30.85432,15
2020-09-08 0:00:00,100948.2859,2,70,29,31.44696,18
2020-09-09 0:00:00,100880.5581,1,80,26,30.05796,23
2020-09-10 0:00:00,100677.3747,8,79,19,29.89128,19
2020-09-11 0:00:00,100846.6942,3,77,20,30.22464,16
2020-09-12 0:00:00,100948.2859,1,76,18,30.558,15
2020-09-13 0:00:00,101016.0137,1,81,17,29.78016,13
2020-09-14 0:00:00,100880.5581,1,83,24,29.55792,17
2020-09-15 0:00:00,100846.6942,10,85,26,28.39116,17
2020-09-16 0:00:00,100778.9664,2,79,28,29.7246,14
2020-09-17 0:00:00,100609.6469,3,74,24,30.558,12
2020-09-18 0:00:00,100338.7357,2,80,16,28.78008,14
2020-09-19 0:00:00,100440.3274,5,88,16,27.11328,10
2020-09-20 0:00:00,100914.422,2,87,31,27.44664,8
2020-09-21 0:00:00,100914.422,1,82,39,29.22456,17
2020-09-22 0:00:00,101016.0137,1,81,42,29.55792,24
2020-09-23 0:00:00,100880.5581,5,81,21,30.22464,29
2020-09-24 0:00:00,101083.7415,5,76,32,29.33568,14
2020-09-25 0:00:00,101016.0137,3,73,33,30.16908,15
2020-09-26 0:00:00,100914.422,4,70,20,30.78024,13
2020-09-27 0:00:00,100778.9664,3,73,27,30.11352,10
2020-09-28 0:00:00,100643.5108,4,88,18,27.00216,16
2020-09-29 0:00:00,100711.2386,1,86,25,27.83556,12
2020-09-30 0:00:00,100745.1025,5,77,26,29.33568,18
2020-10-01 0:00:00,100677.3747,4,74,21,29.83572,15
2020-10-02 0:00:00,100745.1025,7,80,25,28.94676,15
2020-10-03 0:00:00,100846.6942,2,89,18,27.39108,18
2020-10-04 0:00:00,100880.5581,2,85,23,28.16892,14
2020-10-05 0:00:00,100914.422,1,78,26,29.39124,18
2020-10-06 0:00:00,100880.5581,4,84,28,28.11336,23
2020-10-07 0:00:00,100812.8303,1,77,20,29.78016,19
2020-10-08 0:00:00,100711.2386,2,86,20,26.22432,17
2020-10-09 0:00:00,100745.1025,0,92,26,25.39092,15
2020-10-10 0:00:00,100745.1025,0,90,27,25.16868,18
2020-10-11 0:00:00,100677.3747,0,90,42,25.72428,20
2020-10-12 0:00:00,100643.5108,0,82,31,27.44664,29
2020-10-13 0:00:00,100745.1025,1,85,32,27.33552,21
2020-10-14 0:00:00,100609.6469,2,76,55,29.55792,23
2020-10-15 0:00:00,100575.783,1,90,26,26.72436,18
2020-10-16 0:00:00,100575.783,1,95,20,24.83532,17
2020-10-17 0:00:00,100812.8303,0,93,19,23.66856,12
2020-10-18 0:00:00,100914.422,0,88,34,25.39092,12
2020-10-19 0:00:00,101016.0137,0,84,41,26.33544,21
2020-10-20 0:00:00,101083.7415,1,81,31,26.89104,19
2020-10-21 0:00:00,101049.8776,1,75,28,28.22448,18
2020-10-22 0:00:00,101016.0137,2,69,38,28.50228,22
2020-10-23 0:00:00,101049.8776,1,59,59,28.94676,27
2020-10-24 0:00:00,101083.7415,1,62,64,29.33568,31
2020-10-25 0:00:00,100982.1498,1,66,59,29.50236,42
2020-10-26 0:00:00,100914.422,0,76,42,27.94668,47
2020-10-27 0:00:00,100914.422,0,78,46,28.22448,32
2020-10-28 0:00:00,100846.6942,1,81,33,27.05772,29
2020-10-29 0:00:00,101016.0137,0,80,25,28.39116,21
2020-10-30 0:00:00,101151.4693,10,86,29,27.83556,19
2020-10-31 0:00:00,101185.3332,3.5,85,32,27.94668,21
2020-11-01 0:00:00,101185.3332,1,83,42,28.00224,18
2020-11-02 0:00:00,101219.1971,0,72,38,30.22464,23
2020-11-03 0:00:00,101253.061,4,64,42,30.61356,22
2020-11-04 0:00:00,101320.7888,4,70,39,29.33568,30
2020-11-05 0:00:00,101219.1971,1,70,49,29.22456,27
2020-11-06 0:00:00,101286.9249,2,68,34,29.4468,27
2020-11-07 0:00:00,101286.9249,1,75,49,27.66888,20
2020-11-08 0:00:00,101388.5166,4,73,49,27.94668,38
2020-11-09 0:00:00,101253.061,3,64,53,28.55784,32
2020-11-10 0:00:00,101185.3332,1,60,52,28.50228,34
2020-11-11 0:00:00,101422.3805,4,66,42,26.1132,32
2020-11-12 0:00:00,101354.6527,1,78,53,24.94644,28
2020-11-13 0:00:00,101253.061,0,60,62,28.11336,35
2020-11-14 0:00:00,101151.4693,0,57,65,25.89096,40
2020-11-15 0:00:00,101253.061,3.4,53.8,37,27.78,48
2020-11-16 0:00:00,101253.061,6,65.6,47,28.44672,25
2020-11-17 0:00:00,100914.422,3.8,66.8,50,29.66904,31
2020-11-18 0:00:00,100914.422,3.4,66.7,57,30.22464,32
2020-11-19 0:00:00,100914.422,4,63.8,53,31.1136,42
2020-11-20 0:00:00,100914.422,4.6,66.9,43,30.78024,38
2020-11-21 0:00:00,101253.061,4,79.8,35,28.6134,29
2020-11-22 0:00:00,100914.422,4.1,84,49,28.0578,29
2020-11-23 0:00:00,101253.061,6,80,36,28.78008,36
2020-11-24 0:00:00,101253.061,2,68,39,29.94684,20
2020-11-25 0:00:00,101219.1971,1,67,37,30.11352,20
2020-11-26 0:00:00,101286.9249,2,65,30,30.22464,18
2020-11-27 0:00:00,101354.6527,1,66,40,29.22456,16
2020-11-28 0:00:00,101354.6527,1,62,35,29.28012,21
2020-11-29 0:00:00,101320.7888,1,65,27,28.39116,21
2020-11-30 0:00:00,101388.5166,1,63,37,28.44672,17
2020-12-01 0:00:00,101456.2444,1,64,33,28.00224,20
2020-12-02 0:00:00,101253.061,1,67,32,28.3356,20
2020-12-03 0:00:00,101286.9249,5,66,39,28.16892,20
2020-12-04 0:00:00,101388.5166,1,60,42,26.83548,25
2020-12-05 0:00:00,101523.9722,0,60,51,25.5576,26
2020-12-06 0:00:00,101490.1083,1,61,56,26.1132,31
2020-12-07 0:00:00,101456.2444,1,61,54,27.2244,35
2020-12-08 0:00:00,101422.3805,0,63,53,27.94668,33
2020-12-09 0:00:00,101320.7888,1,60,64,27.5022,36
2020-12-10 0:00:00,101219.1971,0,60,71,27.27996,48
2020-12-11 0:00:00,101219.1971,1,62,65,28.22448,52
2020-12-12 0:00:00,101117.6054,1,65,70,29.61348,53
2020-12-13 0:00:00,100948.2859,0,71,71,29.39124,50
2020-12-14 0:00:00,101049.8776,1,82,76,28.78008,66
2020-12-15 0:00:00,101185.3332,1,73,51,29.89128,58
2020-12-16 0:00:00,101320.7888,4,76,44,29.05788,39
2020-12-17 0:00:00,101253.061,0,67,50,29.11344,25
2020-12-18 0:00:00,101253.061,1,64,43,29.05788,28
2020-12-19 0:00:00,101320.7888,1,63,42,27.78,23
2020-12-20 0:00:00,101523.9722,1,63,47,25.61316,25
2020-12-21 0:00:00,101591.7,1,59,60,23.8908,28
2020-12-22 0:00:00,101456.2444,2,59,64,24.22416,39
2020-12-23 0:00:00,101219.1971,2,68,63,22.16844,48
2020-12-24 0:00:00,100880.5581,1,58,57,29.83572,45
2020-12-25 0:00:00,101151.4693,2,69,55,27.72444,37
2020-12-26 0:00:00,101185.3332,1,69,51,28.83564,34
2020-12-27 0:00:00,101151.4693,1,73,42,29.33568,35
2020-12-28 0:00:00,101016.0137,0,80,55,28.3356,25
2020-12-29 0:00:00,101016.0137,0,74,51,29.78016,31
2020-12-30 0:00:00,101117.6054,5,65,38,29.22456,29
2020-12-31 0:00:00,101490.1083,3,61,42,25.33536,21
2021-01-01 0:00:00,101591.67,6.3,58.9,46,24,25
2021-01-02 0:00:00,101253.0311,7,54.9,46,25,28
2021-01-03 0:00:00,101253.0311,5.2,53.6,65,26,41
2021-01-04 0:00:00,101253.0311,5.7,60.1,82,28,44
2021-01-05 0:00:00,101253.0311,4.2,59.3,79,28,42
2021-01-06 0:00:00,100914.3922,4.3,60,86,30,45
